Player_ID,Name,Team_code,Point_per_game,ICT_index,Inv_FDR,Price,Pos_code,Score_index
1,Cédric,1,0.0,0.0,3.3333333333333335,4.2,2,22.222222222222225
3,Xhaka,1,4.8,29.9,3.3333333333333335,5.0,3,48.18888888888889
4,Elneny,1,2.0,0.8,3.3333333333333335,4.3,3,29.155555555555555
5,Holding,1,1.0,0.2,3.3333333333333335,4.3,2,25.622222222222224
6,Partey,1,2.7,11.2,3.3333333333333335,4.9,3,34.955555555555556
7,Ødegaard,1,6.4,42.6,3.3333333333333335,6.6,3,57.75555555555555
8,Tierney,1,1.4,7.8,3.3333333333333335,4.9,2,29.48888888888889
9,Pépé,1,0.0,0.0,3.3333333333333335,5.3,3,22.222222222222225
10,White,1,4.4,11.4,3.3333333333333335,4.5,2,40.68888888888889
11,Nketiah,1,1.0,13.8,3.3333333333333335,6.6,4,30.155555555555555
12,Smith Rowe,1,1.0,6.8,3.3333333333333335,5.7,3,27.822222222222223
13,Saka,1,4.2,39.0,3.3333333333333335,7.8,3,49.22222222222223
14,Tomiyasu,1,0.8,2.7,3.3333333333333335,4.2,2,25.78888888888889
15,Ramsdale,1,3.4,7.5,3.3333333333333335,5.0,1,36.05555555555556
16,Gabriel,1,5.2,25.5,3.3333333333333335,5.1,2,48.055555555555564
17,Tavares,1,0.0,0.0,3.3333333333333335,4.5,2,22.222222222222225
18,Sambi,1,1.3,1.7,3.3333333333333335,4.4,3,27.122222222222224
19,Martinelli,1,6.8,56.9,3.3333333333333335,6.5,3,63.855555555555554
20,Pablo Marí,1,0.0,0.0,3.3333333333333335,4.5,2,22.222222222222225
22,Torreira,1,0.0,0.0,3.3333333333333335,4.5,3,22.222222222222225
23,Nelson,1,0.0,0.0,3.3333333333333335,4.9,3,22.222222222222225
24,Turner,1,0.0,0.0,3.3333333333333335,3.9,1,22.222222222222225
25,Fábio Vieira,1,0.0,0.0,3.3333333333333335,5.7,3,22.222222222222225
26,Saliba,1,5.8,16.5,3.3333333333333335,4.8,2,47.055555555555564
27,Marquinhos,1,0.0,0.0,3.3333333333333335,4.8,3,22.222222222222225
28,Jesus,1,6.4,64.6,3.3333333333333335,8.2,4,65.08888888888889
313,Zinchenko,1,6.3,13.7,3.3333333333333335,5.1,2,47.78888888888889
607,Smith,1,0.0,0.0,3.3333333333333335,4.5,3,22.222222222222225
29,Coutinho,2,1.3,15.2,3.3333333333333335,6.7,3,31.622222222222224
30,Ings,2,2.2,16.2,3.3333333333333335,6.8,4,34.955555555555556
31,Martínez,2,3.7,18.6,3.3333333333333335,4.9,1,40.75555555555556
32,Chambers,2,1.5,3.1,3.3333333333333335,4.4,2,28.25555555555556
33,Digne,2,0.8,24.7,3.3333333333333335,4.7,2,33.12222222222223
34,Traoré,2,0.0,0.0,3.3333333333333335,4.9,3,22.222222222222225
35,Olsen,2,0.0,0.0,3.3333333333333335,4.0,1,22.222222222222225
36,Sanson,2,0.0,0.0,3.3333333333333335,4.4,3,22.222222222222225
37,McGinn,2,1.7,14.1,3.3333333333333335,5.3,3,32.588888888888896
38,Hause,2,0.0,0.0,3.3333333333333335,4.4,2,22.222222222222225
39,Mings,2,1.5,8.2,3.3333333333333335,4.3,2,29.95555555555556
40,Watkins,2,4.0,26.4,3.3333333333333335,7.3,4,44.355555555555554
41,Nakamba,2,0.0,0.0,3.3333333333333335,4.4,3,22.222222222222225
42,Buendía,2,2.5,23.9,3.3333333333333335,5.9,3,38.52222222222222
43,Cash,2,1.0,15.8,3.3333333333333335,4.7,2,30.822222222222223
44,Konsa,2,1.2,8.2,3.3333333333333335,4.4,2,28.95555555555556
45,Bailey,2,3.2,22.3,3.3333333333333335,4.7,3,40.32222222222222
46,Douglas Luiz,2,2.6,11.2,3.3333333333333335,4.8,3,34.62222222222223
47,Ramsey,2,1.8,21.7,3.3333333333333335,5.2,3,35.455555555555556
49,Iroegbunam,2,0.0,0.0,3.3333333333333335,4.5,3,22.222222222222225
50,Diego Carlos,2,1.5,5.8,3.3333333333333335,4.8,2,29.155555555555555
51,El Ghazi,2,0.0,0.0,3.3333333333333335,4.8,3,22.222222222222225
52,Davis,2,0.0,0.0,3.3333333333333335,5.4,4,22.222222222222225
53,Kamara,2,1.8,12.5,3.3333333333333335,4.9,3,32.38888888888889
54,Archer,2,1.0,0.3,3.3333333333333335,4.4,4,25.655555555555555
55,Philogene-Bidace,2,0.0,0.0,3.3333333333333335,4.5,3,22.222222222222225
56,Guilbert,2,0.0,0.0,3.3333333333333335,4.0,2,22.222222222222225
410,Bednarek,2,0.5,6.8,3.3333333333333335,4.3,2,26.155555555555555
479,Dendoncker,2,1.8,10.9,3.3333333333333335,4.9,3,31.855555555555554
525,Augustinsson,2,0.0,0.0,3.3333333333333335,4.4,2,22.222222222222225
537,Kesler Hayden,2,0.0,0.0,3.3333333333333335,4.0,2,22.222222222222225
538,Young,2,1.0,1.6,3.3333333333333335,4.4,2,26.08888888888889
57,Smith,3,1.5,13.8,3.6666666666666665,4.4,2,34.044444444444444
58,Stanislas,3,1.0,0.0,3.6666666666666665,4.8,3,27.777777777777775
59,Fredericks,3,1.0,1.1,3.6666666666666665,4.4,2,28.144444444444442
60,Brooks,3,0.0,0.0,3.6666666666666665,5.3,3,24.444444444444443
61,Lowe,3,1.0,0.0,3.6666666666666665,5.3,3,27.777777777777775
62,Moore,3,2.3,14.5,3.6666666666666665,5.5,4,36.94444444444444
63,Marcondes,3,1.0,0.1,3.6666666666666665,4.8,3,27.811111111111106
64,Lerma,3,3.2,13.0,3.6666666666666665,5.0,3,39.44444444444444
65,Stacey,3,0.0,1.1,3.6666666666666665,4.3,2,24.811111111111106
66,Solanke,3,4.2,20.1,3.6666666666666665,5.7,4,45.144444444444446
67,Cook,3,2.5,10.9,3.6666666666666665,4.9,3,36.411111111111104
68,Pearson,3,1.5,2.4,3.6666666666666665,4.5,3,30.24444444444444
69,Christie,3,1.7,9.8,3.6666666666666665,5.4,3,33.37777777777777
70,Billing,3,2.7,15.2,3.6666666666666665,5.3,3,38.51111111111111
71,Mepham,3,2.0,13.8,3.6666666666666665,4.4,2,35.71111111111111
72,Travers,3,2.0,10.4,3.6666666666666665,4.5,1,34.577777777777776
73,Kelly,3,4.6,18.2,3.6666666666666665,4.5,2,45.84444444444444
74,Dembélé,3,0.0,0.0,3.6666666666666665,4.8,3,24.444444444444443
75,Anthony,3,2.8,9.0,3.6666666666666665,5.3,3,36.77777777777778
76,Zemura,3,2.0,10.5,3.6666666666666665,4.4,2,34.61111111111111
77,Dennis,3,0.0,0.0,3.6666666666666665,4.0,1,24.444444444444443
404,Stephens,3,0.5,1.7,3.6666666666666665,4.4,2,26.677777777777777
505,Rothwell,3,0.0,0.0,3.6666666666666665,4.9,3,24.444444444444443
535,Tavernier,3,2.3,25.9,3.6666666666666665,4.9,3,40.74444444444444
539,Hill,3,0.0,0.0,3.6666666666666665,4.4,2,24.444444444444443
574,Neto,3,3.0,2.8,3.6666666666666665,4.5,1,35.37777777777777
576,Senesi,3,-0.3,3.0,3.6666666666666665,4.5,2,24.444444444444443
597,Saydee,3,0.0,0.0,3.6666666666666665,4.5,4,24.444444444444443
598,Bevan,3,1.0,0.0,3.6666666666666665,4.0,2,27.777777777777775
78,Jansson,4,2.2,7.7,3.6666666666666665,4.4,2,34.34444444444444
79,Nørgaard,4,3.8,17.8,3.6666666666666665,5.5,3,43.044444444444444
80,Toney,4,7.5,51.8,3.6666666666666665,7.1,4,66.71111111111111
81,Raya,4,3.8,19.6,3.6666666666666665,4.5,1,43.644444444444446
82,Canós,4,0.0,0.0,3.6666666666666665,5.0,2,24.444444444444443
83,Dasilva,4,3.2,19.2,3.6666666666666665,4.6,3,41.51111111111111
84,Ajer,4,0.0,0.0,3.6666666666666665,4.5,2,24.444444444444443
85,Henry,4,2.7,20.6,3.6666666666666665,4.5,2,40.31111111111111
86,Janelt,4,3.3,25.4,3.6666666666666665,5.5,3,43.911111111111104
87,Ghoddos,4,1.0,0.2,3.6666666666666665,4.9,3,27.844444444444445
88,Jensen,4,4.2,30.4,3.6666666666666665,5.1,3,48.57777777777778
89,Wissa,4,3.7,19.5,3.6666666666666665,5.4,3,43.27777777777777
90,Roerslev,4,6.0,2.1,3.6666666666666665,4.4,2,45.144444444444446
91,Bech,4,1.0,0.2,3.6666666666666665,4.5,2,27.844444444444445
92,Pinnock,4,0.0,0.0,3.6666666666666665,4.4,2,24.444444444444443
93,Onyeka,4,1.0,2.4,3.6666666666666665,4.9,3,28.57777777777778
94,Baptiste,4,1.7,6.3,3.6666666666666665,4.5,3,32.21111111111111
95,Mbeumo,4,3.7,36.6,3.6666666666666665,6.0,4,48.97777777777778
96,Goode,4,0.0,0.0,3.6666666666666665,4.0,2,24.444444444444443
97,Forss,4,0.0,0.0,3.6666666666666665,4.5,4,24.444444444444443
98,Thompson,4,0.0,0.0,3.6666666666666665,4.0,2,24.444444444444443
99,Bidstrup,4,0.0,0.0,3.6666666666666665,4.5,3,24.444444444444443
100,Balcombe,4,0.0,0.0,3.6666666666666665,4.0,1,24.444444444444443
510,Hickey,4,1.5,12.8,3.6666666666666665,5.0,2,33.71111111111111
515,Lewis-Potter,4,1.8,18.7,3.6666666666666665,5.3,3,36.67777777777778
517,Strakosha,4,0.0,0.0,3.6666666666666665,4.4,1,24.444444444444443
526,Mee,4,3.2,17.8,3.6666666666666665,4.6,2,41.044444444444444
540,Stevens,4,0.0,0.0,3.6666666666666665,4.0,2,24.444444444444443
541,Dervişoğlu,4,4.0,1.0,3.6666666666666665,4.5,4,38.11111111111111
580,Damsgaard,4,0.7,3.8,3.6666666666666665,5.4,3,28.04444444444444
595,Zanka,4,1.7,6.7,3.6666666666666665,4.0,2,32.34444444444444
101,Lallana,5,2.7,12.6,3.6666666666666665,4.9,3,37.644444444444446
102,Steele,5,0.0,0.0,3.6666666666666665,4.0,1,24.444444444444443
103,Welbeck,5,3.4,26.2,3.6666666666666665,6.5,4,44.51111111111111
104,Groß,5,7.4,44.9,3.6666666666666665,6.0,3,64.07777777777778
106,Dunk,5,4.2,8.8,3.6666666666666665,4.6,2,41.37777777777777
107,March,5,3.0,25.4,3.6666666666666665,5.0,3,42.911111111111104
108,Webster,5,4.0,11.4,3.6666666666666665,4.5,2,41.577777777777776
109,Veltman,5,5.0,12.0,3.6666666666666665,4.6,2,45.11111111111111
111,Trossard,5,4.0,37.4,3.6666666666666665,6.5,3,50.24444444444445
113,Sánchez,5,5.4,10.3,3.6666666666666665,4.7,1,45.87777777777777
114,Lamptey,5,1.0,3.6,3.6666666666666665,4.4,2,28.977777777777774
115,Alzate,5,0.0,0.0,3.6666666666666665,4.4,3,24.444444444444443
116,Mac Allister,5,5.0,18.9,3.6666666666666665,5.5,3,47.41111111111112
117,Moder,5,0.0,0.0,3.6666666666666665,4.4,3,24.444444444444443
118,Mwepu,5,1.2,5.8,3.6666666666666665,5.3,3,30.377777777777776
119,Sarmiento,5,0.0,0.0,3.6666666666666665,4.5,3,24.444444444444443
120,Caicedo,5,2.6,16.2,3.6666666666666665,5.0,3,38.51111111111111
121,Richards,5,0.0,0.0,3.6666666666666665,4.5,3,24.444444444444443
122,Roberts,5,0.0,0.0,3.6666666666666665,4.0,2,24.444444444444443
123,Undav,5,1.0,0.4,3.6666666666666665,5.2,4,27.91111111111111
124,Mitoma,5,1.0,5.0,3.6666666666666665,4.9,3,29.444444444444443
125,Enciso,5,0.0,0.0,3.6666666666666665,4.8,4,24.444444444444443
126,Kozłowski,5,0.0,0.0,3.6666666666666665,4.5,3,24.444444444444443
149,Gilmour,5,0.0,0.0,3.6666666666666665,4.4,3,24.444444444444443
542,Scherpen,5,0.0,0.0,3.6666666666666665,4.0,1,24.444444444444443
543,Clarke,5,0.0,0.0,3.6666666666666665,4.0,2,24.444444444444443
544,Van Hecke,5,1.0,0.0,3.6666666666666665,4.0,2,27.777777777777775
559,Colwill,5,1.0,0.5,3.6666666666666665,4.5,2,27.944444444444443
586,Estupiñán,5,3.7,11.4,3.6666666666666665,4.5,2,40.577777777777776
596,Ferguson,5,0.0,0.0,3.6666666666666665,4.5,4,24.444444444444443
48,Chukwuemeka,6,0.0,0.0,3.0,4.4,3,20.0
112,Cucurella,6,2.0,24.5,3.0,5.2,2,34.833333333333336
127,Azpilicueta,6,2.2,9.4,3.0,4.9,2,30.46666666666667
128,Thiago Silva,6,3.2,23.9,3.0,5.5,2,38.63333333333333
129,Alonso,6,0.0,0.0,3.0,5.3,2,20.0
130,Jorginho,6,3.3,16.0,3.0,6.0,3,36.333333333333336
131,Barkley,6,0.0,0.0,3.0,4.9,3,20.0
132,Kovacic,6,1.3,5.9,3.0,4.9,3,26.3
133,Arrizabalaga,6,0.0,0.0,3.0,4.4,1,20.0
134,Kanté,6,2.5,10.8,3.0,4.9,3,31.933333333333334
135,Ziyech,6,1.5,7.6,3.0,5.7,3,27.53333333333333
136,Loftus-Cheek,6,1.5,22.9,3.0,5.0,3,32.63333333333333
137,Werner,6,0.0,0.0,3.0,7.9,4,20.0
138,Kenedy,6,0.0,0.0,3.0,3.9,2,20.0
139,Chilwell,6,4.4,12.6,3.0,5.8,2,38.86666666666667
140,Pulisic,6,0.8,6.8,3.0,5.8,3,24.933333333333334
141,Chalobah,6,2.0,1.6,3.0,4.7,2,27.2
142,Mount,6,2.3,36.0,3.0,7.7,3,39.666666666666664
143,Sarr,6,0.0,0.0,3.0,5.0,2,20.0
144,Hudson-Odoi,6,0.0,0.0,3.0,5.3,3,20.0
145,Havertz,6,2.3,24.9,3.0,7.7,4,35.96666666666667
146,James,6,4.6,33.1,3.0,6.0,2,46.36666666666667
147,Mendy,6,2.8,14.4,3.0,5.0,1,34.13333333333333
148,Gallagher,6,0.6,10.4,3.0,5.7,3,25.46666666666667
150,Broja,6,1.0,7.7,3.0,5.4,4,25.900000000000002
151,Ampadu,6,0.0,0.0,3.0,4.4,2,20.0
272,Fofana,6,0.7,9.2,3.0,4.4,2,25.400000000000002
304,Sterling,6,5.7,47.2,3.0,10.0,3,54.73333333333333
520,Koulibaly,6,2.8,21.0,3.0,5.5,2,36.333333333333336
606,Vale,6,0.0,0.0,3.0,4.5,3,20.0
616,Zakaria,6,0.0,0.0,3.0,5.0,3,20.0
617,Aubameyang,6,0.0,0.0,3.0,9.0,4,20.0
152,Guaita,7,2.5,14.2,3.0,4.5,1,33.06666666666667
153,Tomkins,7,0.0,0.0,3.0,3.9,2,20.0
154,McArthur,7,0.0,0.0,3.0,4.8,3,20.0
155,Benteke,7,0.0,0.0,3.0,5.5,4,20.0
156,Ward,7,2.0,10.7,3.0,4.5,2,30.233333333333334
157,Clyne,7,1.2,8.5,3.0,4.5,2,26.833333333333332
158,Milivojevic,7,1.0,0.7,3.0,4.4,3,23.566666666666666
159,Ayew,7,2.0,21.1,3.0,5.4,3,33.699999999999996
160,Zaha,7,6.2,50.0,3.0,7.2,3,57.333333333333336
161,Schlupp,7,2.2,16.2,3.0,4.9,3,32.733333333333334
162,Butland,7,0.0,0.0,3.0,4.4,1,20.0
163,Hughes,7,1.0,5.4,3.0,4.9,3,25.133333333333336
164,Riedewald,7,0.0,0.0,3.0,4.4,3,20.0
165,Andersen,7,3.2,30.1,3.0,4.5,2,40.699999999999996
166,Edouard,7,1.7,22.6,3.0,5.4,4,33.199999999999996
167,Guéhi,7,1.7,18.6,3.0,4.4,2,31.866666666666664
168,Mateta,7,1.8,20.2,3.0,5.4,4,32.733333333333334
169,Eze,7,3.7,29.3,3.0,5.5,3,42.1
170,Mitchell,7,2.8,11.5,3.0,4.5,2,33.166666666666664
171,Olise,7,1.4,9.4,3.0,5.5,3,27.8
172,Rak-Sakyi,7,0.0,0.0,3.0,4.5,3,20.0
173,Ebiowei,7,1.0,0.2,3.0,4.4,3,23.400000000000002
174,Ferguson,7,0.0,0.0,3.0,3.9,2,20.0
175,Johnstone,7,0.0,0.0,3.0,4.4,1,20.0
495,Matthews,7,0.0,0.0,3.0,4.0,1,20.0
496,Plange,7,0.0,0.0,3.0,4.5,4,20.0
514,C.Doucouré,7,2.8,22.7,3.0,5.0,3,36.9
530,Richards,7,0.7,3.4,3.0,4.4,2,23.46666666666667
590,Whitworth,7,0.0,0.0,3.0,4.0,1,20.0
601,Rodney,7,0.0,0.0,3.0,4.5,3,20.0
604,Phillips,7,0.0,0.0,3.0,4.5,3,20.0
110,Maupay,8,2.0,10.3,3.0,6.2,4,30.099999999999998
176,Begović,8,0.0,0.0,3.0,4.0,1,20.0
177,Rondón,8,1.0,6.4,3.0,5.0,4,25.46666666666667
178,Coleman,8,0.0,0.0,3.0,4.5,2,20.0
179,Townsend,8,0.0,0.0,3.0,5.5,3,20.0
180,Keane,8,1.0,0.7,3.0,4.3,2,23.566666666666666
181,Dele,8,1.0,0.9,3.0,5.3,3,23.633333333333336
182,Pickford,8,4.2,23.6,3.0,4.5,1,41.86666666666667
183,Allan,8,0.0,0.0,3.0,4.8,3,20.0
184,André Gomes,8,0.0,0.0,3.0,4.5,3,20.0
185,A.Doucouré,8,1.5,4.2,3.0,5.3,3,26.400000000000002
186,Iwobi,8,2.5,27.5,3.0,5.5,3,37.5
187,Gbamin,8,0.0,0.0,3.0,4.5,3,20.0
188,Mina,8,1.0,1.2,3.0,4.3,2,23.733333333333334
189,Gray,8,3.3,41.0,3.0,5.5,3,44.666666666666664
190,Davies,8,1.2,7.0,3.0,4.9,3,26.333333333333332
191,Calvert-Lewin,8,0.0,0.0,3.0,7.9,4,20.0
192,Holgate,8,3.0,15.6,3.0,4.4,2,35.199999999999996
193,Godfrey,8,1.0,0.2,3.0,4.3,2,23.400000000000002
194,Mykolenko,8,2.3,20.2,3.0,4.5,2,34.4
195,Gordon,8,3.7,49.1,3.0,5.5,3,48.699999999999996
196,Branthwaite,8,0.0,0.0,3.0,4.0,2,20.0
197,Patterson,8,2.3,23.2,3.0,4.0,2,35.4
198,Nkounkou,8,0.0,0.0,3.0,4.0,2,20.0
199,Tarkowski,8,2.5,29.1,3.0,4.4,2,38.03333333333333
475,Coady,8,4.0,11.4,3.0,4.8,2,37.13333333333333
531,Vinagre,8,1.0,0.9,3.0,4.4,2,23.633333333333336
534,McNeil,8,1.7,20.3,3.0,5.3,3,32.43333333333333
560,Mills,8,0.0,0.0,3.0,4.5,3,20.0
561,Warrington,8,0.0,0.0,3.0,4.4,3,20.0
570,Garner,8,0.0,0.0,3.0,4.5,3,20.0
577,Onana,8,2.2,14.4,3.0,4.9,3,32.13333333333333
605,Welch,8,0.0,0.0,3.0,4.0,2,20.0
611,Gueye,8,1.0,0.5,3.0,5.0,3,23.5
2,Leno,9,2.5,16.0,3.0,4.5,1,33.666666666666664
105,Duffy,9,1.0,0.0,3.0,4.4,2,23.333333333333332
200,Cairney,9,1.0,6.4,3.0,4.8,3,25.46666666666667
201,Ream,9,2.0,13.7,3.0,4.5,2,31.233333333333334
202,Knockaert,9,0.0,0.0,3.0,4.8,3,20.0
203,Chalobah,9,1.0,2.2,3.0,4.5,3,24.066666666666666
204,Kebano,9,2.6,17.1,3.0,5.5,3,34.36666666666667
205,De Cordova-Reid,9,2.7,31.9,3.0,5.5,3,39.63333333333333
206,Bryan,9,0.0,0.0,3.0,4.4,2,20.0
207,Gazzaniga,9,0.0,0.0,3.0,4.0,1,20.0
208,Kongolo,9,0.0,0.0,3.0,3.9,2,20.0
209,Tosin,9,2.0,12.5,3.0,4.5,2,30.833333333333332
210,Mitrović,9,6.5,67.0,3.0,6.8,4,64.0
211,Reed,9,1.8,16.2,3.0,4.5,3,31.400000000000002
212,Wilson,9,0.0,0.0,3.0,5.8,3,20.0
213,Rodák,9,3.5,1.9,3.0,4.5,1,32.300000000000004
214,Cavaleiro,9,0.0,0.0,3.0,4.8,3,20.0
215,Tete,9,2.7,19.4,3.0,4.5,2,35.46666666666667
216,Onomah,9,0.0,0.0,3.0,4.4,3,20.0
217,Robinson,9,1.7,16.3,3.0,4.5,2,31.099999999999998
218,Muniz,9,0.0,0.0,3.0,5.4,4,20.0
219,Stansfield,9,2.3,6.7,3.0,4.5,4,29.900000000000002
220,Palhinha,9,2.3,21.8,3.0,5.0,3,34.93333333333333
231,James,9,1.4,7.9,3.0,6.0,3,27.3
346,Andreas,9,3.8,27.9,3.0,4.6,3,41.96666666666667
470,Diop,9,1.0,0.7,3.0,4.4,2,23.566666666666666
521,Francois,9,1.0,0.1,3.0,4.4,3,23.366666666666664
532,Mbabu,9,1.5,7.4,3.0,4.5,2,27.46666666666667
546,Harris,9,0.0,0.0,3.0,4.5,3,20.0
562,Solomon,9,1.0,0.3,3.0,4.9,3,23.433333333333334
591,Ablade,9,0.0,0.0,3.0,4.5,4,20.0
613,Kurzawa,9,0.0,0.0,3.0,4.5,2,20.0
614,Willian,9,1.0,0.3,3.0,5.5,3,23.433333333333334
618,Vinícius,9,1.0,0.0,3.0,5.5,4,23.333333333333332
248,Schmeichel,10,0.0,0.0,3.3333333333333335,5.0,1,22.222222222222225
249,Evans,10,1.0,9.2,3.3333333333333335,4.4,2,28.622222222222224
250,Bertrand,10,0.0,0.0,3.3333333333333335,4.0,2,22.222222222222225
251,Albrighton,10,0.0,0.0,3.3333333333333335,4.8,3,22.222222222222225
252,Mendy,10,0.0,0.0,3.3333333333333335,4.4,3,22.222222222222225
253,Vestergaard,10,0.0,0.0,3.3333333333333335,3.9,2,22.222222222222225
254,Ward,10,1.2,6.7,3.3333333333333335,4.0,1,28.45555555555556
255,Vardy,10,3.2,14.3,3.3333333333333335,9.3,4,37.65555555555556
256,Ricardo,10,0.0,0.0,3.3333333333333335,4.3,2,22.222222222222225
257,Amartey,10,1.0,11.8,3.3333333333333335,4.4,2,29.48888888888889
258,Castagne,10,2.5,19.9,3.3333333333333335,4.5,2,37.18888888888889
259,Tielemans,10,2.2,23.5,3.3333333333333335,6.3,3,37.38888888888889
260,Pérez,10,3.5,6.6,3.3333333333333335,4.9,3,36.088888888888896
261,Maddison,10,5.0,37.0,3.3333333333333335,7.9,3,51.22222222222223
262,Iheanacho,10,1.8,8.7,3.3333333333333335,6.2,4,31.122222222222224
263,Choudhury,10,0.0,0.0,3.3333333333333335,4.5,3,22.222222222222225
264,Barnes,10,3.7,13.8,3.3333333333333335,6.9,3,39.15555555555556
265,Ndidi,10,1.8,8.1,3.3333333333333335,4.9,3,30.922222222222228
266,Dewsbury-Hall,10,3.4,21.8,3.3333333333333335,5.0,3,40.82222222222222
267,Söyüncü,10,0.0,0.0,3.3333333333333335,4.3,2,22.222222222222225
268,Justin,10,1.6,15.7,3.3333333333333335,4.3,2,32.78888888888889
269,Soumaré,10,1.5,2.4,3.3333333333333335,4.4,3,28.022222222222222
270,Thomas,10,2.0,1.6,3.3333333333333335,4.3,2,29.422222222222228
271,Daka,10,0.8,4.6,3.3333333333333335,5.7,4,26.42222222222222
273,Brunt,10,0.0,0.0,3.3333333333333335,4.0,2,22.222222222222225
548,Iversen,10,0.0,0.0,3.3333333333333335,3.9,1,22.222222222222225
549,Praet,10,0.5,0.9,3.3333333333333335,4.9,3,24.188888888888894
581,Smithies,10,0.0,0.0,3.3333333333333335,4.0,1,22.222222222222225
612,Faes,10,0.0,0.0,3.3333333333333335,4.5,2,22.222222222222225
221,Cooper,11,0.0,0.0,3.3333333333333335,4.4,2,22.222222222222225
222,Ayling,11,3.0,5.4,3.3333333333333335,4.5,2,34.02222222222222
223,Klich,11,0.8,10.9,3.3333333333333335,4.8,3,28.522222222222222
224,Forshaw,11,1.0,2.0,3.3333333333333335,4.5,3,26.222222222222225
225,Rodrigo,11,7.6,47.5,3.3333333333333335,6.4,3,63.38888888888889
226,Dallas,11,0.0,0.0,3.3333333333333335,4.9,2,22.222222222222225
227,Bamford,11,2.0,9.9,3.3333333333333335,7.3,4,32.18888888888889
228,Llorente,11,2.3,10.3,3.3333333333333335,4.5,2,33.32222222222222
229,Roberts,11,0.0,0.0,3.3333333333333335,5.0,3,22.222222222222225
230,Koch,11,2.2,14.4,3.3333333333333335,4.5,2,34.355555555555554
232,Raphinha,11,0.0,0.0,3.3333333333333335,7.0,3,22.222222222222225
233,Harrison,11,4.8,50.1,3.3333333333333335,6.2,3,54.92222222222222
234,Shackleton,11,0.0,0.0,3.3333333333333335,4.5,3,22.222222222222225
235,Struijk,11,3.2,27.8,3.3333333333333335,4.5,2,42.15555555555556
236,Klaesson,11,0.0,0.0,3.3333333333333335,4.0,1,22.222222222222225
237,Greenwood,11,1.0,5.2,3.3333333333333335,4.4,4,27.28888888888889
